,ndwi,mndwi,ndci,ndti,do,ph,chl_a,ssc,wst,date
351,-0.0433805826871543,-0.0536611746280348,-0.0150878908362224,0.0168368475547938,0.0225148057918575,7.510776763323903,19.15095278104914,2.5814650060392546,45.76240103925036,2018-12-18
356,-0.0452740339679944,-0.046278706148434,-0.0272832603123867,-0.039033663307366,0.0050513863398277,7.685850481341728,18.440402349778147,2.581308240922675,48.420413455840446,2018-12-23
361,-0.0555054283217103,-0.056857693193373,-0.0090917654448924,-0.1148551504839413,0.0559518950592121,7.703336849531594,25.53483194274946,2.581205254591235,53.1961500734574,2018-12-28
366,-0.0538878719120606,-0.0592867883678309,-0.0094806428625264,-0.1020102203761444,0.0652924431536423,7.767473504024827,19.55619063053389,2.581207526603841,56.75122255530789,2019-01-02
371,-0.0659774602628864,-0.0536869544299379,0.0085676432898212,-0.0060157506082935,0.0383360949167455,7.6486933776814094,13.683887703083943,2.5817558593864223,57.643542932594414,2019-01-07
376,-0.088700063719428,-0.0777556676619925,0.0182035199769788,-0.0465312507379956,0.0094358592050968,7.75571495946205,13.448206584771883,2.5815322303693478,60.796313881946986,2019-01-12
381,-0.0858552185944473,-0.0867813293800676,0.020937887459925,-0.1358633007319719,0.1039105454995353,7.709426259108581,24.51079191924403,2.581049417068247,61.76302084650433,2019-01-17
386,-0.0977645451164223,-0.1243860330706696,0.0458680957751499,-0.1180624296224609,0.1266160745936731,7.9649327126872,23.048249580304045,2.580810271553522,66.44760804321712,2019-01-22
396,-0.0952809804992885,-0.1150200266992836,0.0413750225629916,-0.1009728829703389,0.1051831690372294,7.797661523112444,19.47549429818453,2.580969196383156,65.88587138305783,2019-02-01
401,-0.1050290450947323,-0.0760975704295236,0.0135841028117743,-0.0462138935232504,0.0059288454430815,7.684473722299993,13.284831082684496,2.581591985265414,63.02748377163388,2019-02-06
421,-0.1825601439985208,-0.1527396263360382,0.0494200185204911,-0.1801016622633429,0.1001000332094373,7.995459530724876,35.74525518206388,2.580619873258721,65.29147964995789,2019-02-26
446,-0.1748306376253433,-0.1554846421058683,0.0514618647303558,-0.1520729178620721,0.078031458226748,8.028037842035925,25.056022609436045,2.5806207169553432,71.11915302265632,2019-03-23
451,-0.1787869426623364,-0.1630075690623537,0.0549601643952527,-0.1402470117461019,0.0856395792737155,7.950763995518991,27.912534409711043,2.580534120064843,70.02906797626048,2019-03-28
456,-0.1660470397555645,-0.1466069332415885,0.0556995372647144,-0.1372893217584579,0.0673593719453512,7.96371867696155,21.042608656651336,2.580733414864116,72.22932250729045,2019-04-02
461,-0.1801747632003947,-0.1470656758201616,0.0698689763662472,-0.1629855539798437,0.0940885538655997,7.936264195560846,22.13710066616544,2.580746237632565,70.45852535744896,2019-04-07
466,-0.1601223994976594,-0.1335717602281846,0.0618141494419944,-0.1597094338019209,0.0886830994707648,7.956895635901723,19.89792473818804,2.580868660176756,71.62485528123781,2019-04-12
471,-0.0690263006599726,-0.061435630637187,0.0041331880985663,-0.0567927891755231,0.0338364065885757,7.579005204241615,12.094833844594012,2.58164422471011,133.4886605778341,2019-04-17
476,-0.1401012515393563,-0.1195475490856343,0.0434904675919526,-0.1706713555066024,0.1063673440720342,7.91445639943506,20.980841474360837,2.580904026688017,67.67356971102325,2019-04-22
481,-0.1541815696235144,-0.1252494644849556,0.0512045098238422,-0.1527880100496298,0.0918113832400815,7.885079449037162,21.912825917668243,2.5809349225609903,68.48160595928124,2019-04-27
486,-0.1564159474546271,-0.1292886959923899,0.0610483290269663,-0.1508237511228226,0.0756039348217293,7.958080511020797,19.76827581300256,2.5809623920689053,72.07414594443145,2019-05-02
491,-0.170605169312694,-0.1398723417945739,0.0724903102396105,-0.147812982260783,0.0765739269091819,7.940922370128968,21.99513475090548,2.580852813684577,74.954594904841,2019-05-07
496,-0.1478724134985277,-0.1270386176340295,0.0645620878814358,-0.1295030849937608,0.0788960113589338,7.933309614394027,17.989667251927116,2.581064211239348,75.56082236276325,2019-05-12
501,-0.165652269194307,-0.1399061085233278,0.0647901102187233,-0.1460333458721802,0.0934890173684401,7.91589702216613,21.7483893933458,2.5808485780550634,73.82845139808401,2019-05-17
506,-0.151563693788555,-0.1396633906881784,0.0658183817266229,-0.1534211750418944,0.104919939307446,7.951517628341041,22.03383846133267,2.5807605179626547,77.42528621399225,2019-05-22
511,-0.1564801158870528,-0.1393742200446369,0.0655983298450555,-0.1414502329735035,0.0986492552087272,7.902766339156094,22.697827343797293,2.58081589223464,76.13937424242872,2019-05-27
516,-0.1583425548634374,-0.1388088519867505,0.0694529115064628,-0.1425422977887721,0.0904026117404125,7.93437608819701,19.09562528803243,2.580863340122917,77.17854967689468,2019-06-01
521,-0.1654050333999988,-0.1393733834337346,0.0709975743649741,-0.1390660568355936,0.0932673998817547,7.909627375759564,20.675601323744484,2.5808838583337272,77.9939624277716,2019-06-06
526,-0.1599392758196985,-0.1402141961266763,0.0739791613952253,-0.1431175301357928,0.0952832897521748,7.94955333901233,19.27809146292069,2.5808708940438034,78.34351860368787,2019-06-11
641,0.2679776523720127,0.0666861818308767,-0.2217867986481707,0.5027454122885646,0.2559455493918337,7.009247996083442,22.5674413687715,2.5827312045394075,4.219353644205114,2019-10-04
646,0.337875544708673,0.14063234469383,-0.2430460330310831,0.5571550662664378,0.3384136299855488,7.187395427853144,24.258412688159225,2.5831112488895966,0.6700472457291653,2019-10-09
651,0.417160316309525,0.1962210652742048,-0.2532199408301734,0.413423227112982,0.1419898152377644,7.068277056645934,38.851515107131405,2.583329794384651,1.1135923502677656,2019-10-14
691,0.3230442209063032,0.1530278923311713,-0.1679067667112682,0.555766471934744,0.321547474737265,6.434387629469152,15.763977042871137,2.583162076790758,0.010431693441603329,2019-11-23
696,0.2694947589177798,0.1322023740228543,-0.1814273797787949,0.5825940884831786,0.4423380773680715,7.041040618598553,14.442572001101196,2.583073384693161,0.1572116508571071,2019-11-28
701,0.1391817228768019,0.0832596716355794,-0.115488963242096,0.501018133715685,0.4061468091772006,7.085466285952098,12.53365880627545,2.582833584305987,2.7256343492498445,2019-12-03
706,0.3719466580572271,0.1524776421804078,-0.1911867389022613,0.6108719726037594,0.3709850535499472,6.764004414033359,15.17723596218575,2.583159471088103,-0.20186921903336952,2019-12-08
711,0.4066295594219939,0.1586451068877857,-0.2428601119835339,0.5594791859875566,0.2688263132846823,6.835641044832889,30.33282548661262,2.583179259891646,-0.1477869261170781,2019-12-13
716,0.5237052045093339,0.1970602340687284,-0.2797431786789257,0.6553444610292009,0.3314132345646379,7.009619650436168,28.370186240820885,2.5833267318568933,-0.8989548124008024,2019-12-18
721,0.3028982264602253,0.1300497598460977,-0.1805419433400233,0.4686290173897855,0.2590107801894776,7.125143618155953,24.68290971494138,2.583063263826549,1.8189596278169233,2019-12-23
726,0.5462239309820309,0.2639279196440067,-0.287383106207722,0.6809887733972289,0.4482515643150624,7.028088420943577,30.420255233224253,2.583534272862002,-1.2867699694868406,2019-12-28
741,0.4665575724561559,0.283235909511881,-0.2521411108461422,0.3949921827286616,0.1773656474638116,6.83395527503866,29.79274756633882,2.583571727400494,-0.4175567577788115,2020-01-12
746,0.4575584965421099,0.2312646628497548,-0.2112239680951456,0.3873830847225192,0.0916142002993001,6.694387320991097,16.078463488691717,2.5834156766007728,0.06987551465130082,2020-01-17
761,0.3997379218188651,0.2448504155718801,-0.2437311849005544,0.3805118262390864,0.1790354357854803,6.7494705017923575,25.484606593363072,2.5834605550110448,0.05790672177687384,2020-02-01
771,0.4971223185586492,0.2213071844148843,-0.2452931616622273,0.4474606144243683,0.0348102478519358,5.747443571465294,31.97183512912538,2.5833681208178425,-0.4287009190853155,2020-02-11
781,0.281454443424688,0.1638477158661034,-0.1961846209146272,0.3922585393970968,0.2062938789436832,7.040783265673876,24.440043706632448,2.5831813299018243,1.5976378679762888,2020-02-21
821,0.1927276118872109,0.0796257936634334,-0.0914084023306448,0.0982001791083107,0.02205931662867,7.540082748476892,29.559393908534183,2.582780934463788,8.505069563790414,2020-04-01
826,0.2752532580681658,0.143226541174348,-0.1382841898251134,0.3734917739718136,0.1969330131155403,7.117604502047756,17.72152810875123,2.5830911747133185,3.6884340484799054,2020-04-06
831,0.1901585217578228,0.0923175850460886,-0.0996888315230589,0.2049287160444997,0.0734047116757923,7.328794856363634,21.501673192070776,2.582854668809811,8.16144093150615,2020-04-11
836,0.2765623682186763,0.1216204199434585,-0.1179106559612421,0.2268352439317331,0.0584267016688587,7.434497374150967,25.374961287327867,2.582991265799568,6.4907079700570876,2020-04-16
841,0.2916826481453679,0.110090916600902,-0.1122224253151412,0.1965474109752955,0.0384810926464878,7.150329516453396,28.419964166616605,2.582922994183086,5.247508098707101,2020-04-21
846,0.2758825556695054,0.1043323581889923,-0.1068502919599655,0.18515776545461,0.0160612396053302,7.317930712139848,21.187491898182657,2.582897988822325,5.8968263737459665,2020-04-26
851,0.1701714170316089,0.0555511423147809,-0.0660981606832597,0.1212146065489091,0.0161885778274225,7.454406093961804,23.629610622185,2.5826463516915323,11.133202705422775,2020-05-01
856,0.2576807779073656,0.1212478473788023,-0.1122613775142151,0.0954354211652644,0.0535744229633527,7.365227638187672,20.28359362594912,2.582967219585393,6.787622624737935,2020-05-06
861,0.1040330948726852,0.0277368503101118,-0.0501242546123163,0.0644497886902115,0.0542686031200209,7.363898172508297,17.4972141795055,2.582461473529569,9.821247255032915,2020-05-11
866,0.1325758722720819,0.0727330788522967,-0.093112479509379,0.0542308902985092,0.0252570894884048,7.453891252159291,15.18362199498324,2.5827341911000654,9.511981151633393,2020-05-16
871,0.2236673978835947,0.1200817562540519,-0.1164002133543962,0.0488394827932363,0.0636691107289993,7.265000185800593,22.54526404712468,2.582950489880092,5.95377041577359,2020-05-21
876,0.1252277150330432,0.0440577059550861,-0.0556214212232415,0.0440460565699692,0.0366329861659489,7.546011352897274,15.342190167200265,2.582564816717684,12.095925040304792,2020-05-26
881,0.0881768702239289,0.0325610350584272,-0.0648925603508473,0.0515272377402433,0.0287450942658414,7.408182272429086,16.13894978512159,2.582501443739758,12.510771553515838,2020-05-31
886,0.1025789148820553,0.0415744338846461,-0.0689955263357379,0.1266046914030932,0.0243004122752413,7.262453453831568,11.14105541788533,2.5825533836639303,25.655494341276608,2020-06-05
891,0.0823039694677807,0.0244537785850155,-0.0724183702431445,0.1266262470150658,0.0271380291506052,7.420953822308952,16.510868744780268,2.5824560815558906,12.873913984253647,2020-06-10
911,-0.1117617060628066,-0.0403063928533004,-0.0466763483193503,-0.0583583026919913,0.0105243276831462,7.655058840648018,13.841653145580292,2.5819066605421863,81.00714276984715,2020-06-30
1001,0.2300761680120774,0.0632108335818735,-0.1816263892013484,0.3629129109710896,0.0753464600536038,7.1676582711945,30.134690093486338,2.582704789402011,1.9214955576280204,2020-09-28
1021,0.232899922939486,0.1633437013844907,-0.2102857890181552,0.5158168858971227,0.3248113010879371,6.404382732180745,13.946001792062068,2.583201981600564,0.10403875090270276,2020-10-18
1026,0.2936945736275452,0.209986712855555,-0.2122567853254851,0.4179398763530956,0.2892970905606378,6.975830918138501,13.436907409642846,2.583371283419591,-0.12365529145154142,2020-10-23
1031,0.1861839485913402,0.118137314904636,-0.1332903895551411,0.3519647235470586,0.2310247809322899,7.049142850057164,15.356838962776926,2.5830030310264545,0.9633164466184212,2020-10-28
1036,0.186943343323453,0.1125128083458511,-0.1158510985502355,0.3839062274327208,0.2631971224247471,7.22790727757747,10.594047631307651,2.582973600717447,0.6329267268603758,2020-11-02
1041,0.2379885455741405,0.1352906915872291,-0.1196131031240795,0.4294659111494751,0.2809572443319365,6.755266837226959,12.342108273123548,2.5830827569475745,0.5363958084379306,2020-11-07
1046,0.2251750096244535,0.140552896915438,-0.1470512979098979,0.4581830492861363,0.3348652768313406,6.86921927603247,9.115555781280213,2.5831063778846657,0.1416620289653565,2020-11-12
1051,0.1924987523466422,0.1104530400983064,-0.1579335458889164,0.5449696568101517,0.3827704506308801,6.592513344439449,11.713866712513047,2.582969348098024,0.595407905264608,2020-11-17
1056,0.2901186253103947,0.168241699597276,-0.1622851934422539,0.5094766474799055,0.3829920390578632,6.82355506771886,10.130624051332548,2.5832159018575536,-0.46610374506201424,2020-11-22
1061,0.2317368834905402,0.1290820043461221,-0.1350297243134758,0.5070067000446186,0.3662791938123651,6.685272026512867,11.837540676622291,2.5830550804182426,0.47407477814266485,2020-11-27
1066,0.3620565422566135,0.1796852567132668,-0.2205373288935307,0.5027597564251411,0.3076691477938115,6.912632038533277,13.941307226643424,2.583251060801321,-0.7048824310859914,2020-12-02
1071,0.3340629075105593,0.173727707486192,-0.2165673052849791,0.4315838726737063,0.2305061968729094,6.81883499539255,19.999915433225624,2.583232640889578,-0.01612120673684103,2020-12-07
1081,0.2683869067159037,0.11131617956827,-0.1252692468548715,0.4096129586979254,0.2043336676921207,6.827002441709364,15.981936893919483,2.582963345764256,0.9742344072261631,2020-12-17
1086,0.4373750776654228,0.2417647964283754,-0.2602882057166673,0.4669784647653291,0.2746248806261652,6.982103423804203,16.493409516872454,2.583448710077787,-1.0119261957789831,2020-12-22
1091,0.3023513517195167,0.1294821788109551,-0.1603987247050768,0.4615484152095311,0.2033934655292662,6.578036381059602,16.932694535536058,2.583048747581976,0.4032274749602607,2020-12-27
1096,0.1706467656867304,0.1043088202259681,-0.1235741412404958,0.4810274267310077,0.3693446502792902,7.00947306185352,9.888175301968282,2.582941330127429,2.6625549694377355,2021-01-01
1101,0.2151882692425922,0.0827782859795222,-0.1378045562285764,0.4517310171739324,0.2428778708145034,6.934779060764732,15.824065242062217,2.582821672993614,2.0683272316757666,2021-01-06
1111,0.2525510993657172,0.1379521020004758,-0.1831609033755357,0.4316805491910012,0.2665122060790157,7.0347342663392665,21.28558935339001,2.58307929545161,0.5754975490211791,2021-01-16
1116,0.3756730985925147,0.2335021854112922,-0.258452188231474,0.410382271698328,0.2584880516602951,7.164661264843931,19.640275596818512,2.58341789865558,0.1080107103375667,2021-01-21
1131,0.0514186928023826,0.0288678971550189,-0.0820625026306338,0.279191253738807,0.2113829835405646,7.300733860093471,17.054610165603847,2.5823921936712524,10.424106419556892,2021-02-05
1136,0.5853383881235866,0.2982929685498979,-0.3164875954029593,0.431573671389918,0.0921134946477587,6.964488900094635,31.016653598127,2.5835438749890205,-0.10088165829802165,2021-02-10
1151,0.5674914713835167,0.2979653102300204,-0.2909479149441653,0.3228151235711049,0.1292306674017587,6.002615085709978,63.14191803366106,2.583518465929478,1.1175999399107468,2021-02-25
1171,0.0560137836910601,0.0388156532073107,-0.0733790554099733,0.2485599086302566,0.1959001518030564,7.371374088661092,13.717884022079724,2.582557151726385,10.903523969644311,2021-03-17
1181,0.2414559397573831,0.1422746497063154,-0.163640840468513,0.0428395821500601,0.0557886009588965,7.459682622680375,32.88863129235074,2.5830402689700587,6.40739156828414,2021-03-27
1186,0.2188764779477818,0.1097157489565417,-0.1344400854141589,0.0460637155695598,0.0415773678970174,7.611041289352573,23.94604461020066,2.582883320680663,6.864140556307973,2021-04-01
1191,0.1666118334992942,0.0917034659316229,-0.1151919260807554,0.1516925500194611,0.0529508878044885,7.42130026438369,22.337618781688107,2.5828308157365107,10.182486375329688,2021-04-06
1196,0.0848565641293543,0.0471036106127391,-0.0775030034038063,0.2391190212521916,0.1698255120544593,7.439177063246391,13.213622004104716,2.5826021069892806,9.697050761619096,2021-04-11
1201,0.085840483132494,0.0341993781010424,-0.0722247085368029,0.1371396379126654,0.0569807836140802,7.424682528666233,16.7334891853256,2.5825076153029496,10.996175029128665,2021-04-16
1211,0.3326818054005694,0.1680015727527051,-0.1959603767866533,0.1385413100763465,0.0497921214108875,7.176206037401943,32.7880304707285,2.583114833449472,6.626452986422635,2021-04-26
1221,0.167376549979257,0.0866783642860513,-0.1228559238506434,0.0841856869755038,0.0260442590014431,7.281516800152493,20.065168617376617,2.582774958659125,8.76161818569642,2021-05-06
1226,0.2037178165685397,0.086548514319197,-0.1256999003834074,0.0748541818619969,0.0642777484638805,7.435410194199552,20.195291616993504,2.58275841849735,10.225082735125966,2021-05-11
1231,0.1839202804374945,0.0796160618278176,-0.1240821978502507,0.1907455599826921,0.0184559766630673,7.192173446887325,20.065418938325024,2.582743902371209,10.2117816557614,2021-05-16
1236,0.07620423475061,0.0100000084972926,-0.055329400117052,0.0467163603359078,0.0293411262332515,7.560703311926085,14.748133650729311,2.582326380976479,13.484668552719597,2021-05-21
1241,0.0711648487461002,0.0106085445725032,-0.0549361026164148,0.0344413384822667,0.0386690037780963,7.538093002670288,18.330002590124536,2.5823325014270955,16.038504047052527,2021-05-26
1281,0.0184482969720334,0.0278452423209354,-0.1041641531526674,0.1096783644926933,0.0911633565383415,7.529605273026045,17.06995818896513,2.5824552600592487,14.481961035617587,2021-07-05
1381,0.4164635917969879,0.1343379572671192,-0.2580498333085864,0.4697606827796852,0.1341587611390149,7.144554591033226,48.60838042007306,2.5830405418754854,2.435373372209426,2021-10-13
1391,0.0626729642858245,0.0356573599560218,-0.1028266718317811,0.1938380265912309,0.1284858054633429,7.116230923368634,13.6389307778125,2.5824273194931093,73.12781941496996,2021-10-23
1396,0.1724094428487299,0.0728428205493924,-0.1275916756984867,0.2426452058724545,0.1488327864423213,7.416424636866371,13.797217797085452,2.5827476273413144,2.625547477051498,2021-10-28
1401,0.2102150843904345,0.0950128421705725,-0.148596040367518,0.3785369185984119,0.2340702950017121,6.926088972860151,14.74444642139392,2.582859017407681,1.275568094918242,2021-11-02
1406,-0.0120401288368566,0.0088741332780894,-0.046908893667726,0.0046294139382109,0.0509844248342448,7.5491515498356225,11.025585860876502,2.582198082077656,44.31102089013163,2021-11-07
1411,0.2427904461671755,0.0841783220284364,-0.1328799576681041,0.4044101849128252,0.2099622170166883,6.810316967162285,15.311708322150244,2.5827960702831376,1.0379632572040123,2021-11-12
1426,0.3213607349234706,0.1402663548480991,-0.2178527096308266,0.440714395904708,0.2557919582018229,7.096548924537863,16.2108273728929,2.5830704936132047,0.9427812111980529,2021-11-27
1436,0.0710935073114126,0.0494191155874304,-0.0925184618873028,0.4360477005615988,0.3821374614101714,7.293878668849048,9.80905522048471,2.5826298565864505,5.789828609079166,2021-12-07
1441,0.230128236360248,0.0788722941734558,-0.1342499109674963,0.4402525297723191,0.2365909409441566,6.937576416543114,18.32781154844628,2.5827589606511343,1.67505545266539,2021-12-12
1451,0.1788209372272817,0.0908882765523921,-0.1547022630313217,0.4147293079480286,0.2887554617814795,7.1361442140832425,16.334946143906457,2.582825907967706,2.268060863795313,2021-12-22
1456,0.4193512135169834,0.1061727882962724,-0.2117838723150551,0.4016965287086951,0.0359928288296961,6.812143053754979,21.34142253745624,2.582877070523174,2.586399571080392,2021-12-27
1481,0.5415824515058889,0.2440030392476967,-0.315418604506395,0.3813638334893904,0.0556360185077994,6.236924559797525,42.39651528098345,2.58329559419048,1.2519750153838345,2022-01-21
1486,0.0797874413307559,0.0539829512064216,-0.0661108153438958,0.0634687668721382,0.0362150403344832,7.454767176686656,12.305919110796912,2.582646455794496,27.449475920104447,2022-01-26
1491,0.0848255874103291,0.0531952008645722,-0.0715793378606216,0.0469423321341179,0.0118696350418554,7.460958730246181,14.56565078128323,2.5826314479768,27.6039920662472,2022-01-31
1496,0.0862988838991389,0.044195927423236,-0.0780241840892546,0.047514100853766,0.0108860746157908,7.57090613919223,15.586133224799662,2.5825753441917167,30.947725037200968,2022-02-05
1506,0.0399636790058444,0.0153943646494236,-0.0456673374543892,0.1199345891213357,0.0656243311616587,7.289368638433128,11.066976407869628,2.582346759879113,91.38562115700648,2022-02-15
1511,0.1067307790834677,0.0489013434795703,-0.0768980007050895,0.0379343152849915,0.0186454580740882,7.5019904362308285,17.716298920829026,2.5825803503496365,34.17981606839561,2022-02-20
1541,0.0806369730878329,0.020245385451323,-0.0563305047616393,0.066566506233915,0.0054551621912505,7.545312094990402,17.49326978582502,2.582401427601363,50.67082001939707,2022-03-22
1546,0.1161630231963584,0.0415283017458647,-0.075418011784096,0.054880361970942,0.0105988372092747,7.575292551938646,18.70277546164765,2.5825249122258,46.97866308170009,2022-03-27
1551,0.0960696828405399,0.0160526615989019,-0.0530871113994877,0.0074948862044554,0.0629692587237233,7.599349605131055,20.64231737289168,2.582352680966101,49.87165570845471,2022-04-01
1556,0.1175898112612537,0.0381082276098294,-0.0767250201426432,0.0558928310771806,0.0183649394807469,7.564477741336296,18.44698059993801,2.58249638682021,47.47916264775725,2022-04-06
1566,0.0198577229029034,-0.020044395616683,-0.0132424982443975,0.0171595901424263,0.0139920626688802,7.639858805064966,14.856609796195023,2.582114636597738,55.66552112557599,2022-04-16
1576,0.01028015271762,-0.0189647531962547,-0.0078873163549536,0.0236004951178954,0.0009381752391661,7.589945238370054,13.308504839506488,2.5821228455825103,54.07600684213608,2022-04-26
1581,-0.0228346203284601,-0.0332090581621277,-0.0003979290500128,-0.0180435672827168,0.0291359751398049,7.574915895577856,13.139977619244991,2.582000090459945,97.76957918473005,2022-05-01
1586,-0.0080463595454917,-0.0340326362032314,0.0022379621827411,-0.0427373324572944,0.0516741177192974,7.718737879355944,15.369494788695985,2.581998879319753,62.98997832919849,2022-05-06
1596,-0.0019958764370477,-0.0287951147609432,-0.0036333204734961,-0.0244160026292561,0.0407736610717658,7.667845806146243,14.237760007908538,2.582036675045681,65.61915507312631,2022-05-16
1601,-0.0018305656000886,-0.032032633492227,-0.0071146797124733,-0.0276359393269288,0.0537947893604932,7.660308006158914,16.25407340422539,2.582002790883567,68.45397999109659,2022-05-21
1606,-0.0002172378131112,-0.0261143513248578,-0.0155008210703965,-0.0207624457559206,0.0389502813989814,7.694160978144492,14.925741366058018,2.582066003884861,71.14990926289391,2022-05-26
1611,-0.0171563937152104,-0.0426081073491879,-0.007224670745826,-0.0447465869082378,0.0628476980283714,7.703376914630366,17.006331027356538,2.581921270356073,69.44212267501297,2022-05-31
1736,0.0855431320337247,0.0501415866910921,-0.0680947873863096,0.0713332061036638,0.0264785470511649,7.459772642886737,13.258727885478336,2.582642007751516,28.38703185858961,2022-10-03
1746,0.1174850297136755,0.0606569000339888,-0.0729936052143923,0.0658427520836773,0.0074638227244678,7.448475296789793,13.896745318133055,2.5827057592653824,24.029774794824334,2022-10-13
1751,0.1021943736617514,0.0524285815459747,-0.0689238150886761,0.0886700843583465,0.0226151573689793,7.369163564132833,13.752966343089312,2.582655911821253,24.87948972459759,2022-10-18
1756,0.0816854362878944,0.0461681864937037,-0.0535904174050685,0.0686098792798143,0.0275578624966527,7.458061067548478,12.286461900506934,2.582616914746735,26.959904602423364,2022-10-23
1761,0.0767905400438408,0.0462317545849281,-0.0533528670473796,0.0457800686440857,0.0110227165434844,7.438718625360474,13.263074321102051,2.5826171347869287,27.120236751303082,2022-10-28
1766,0.0695735724378677,0.0388948399395419,-0.0426962260008503,0.0587399323222517,0.0239093979558361,7.449506934250335,11.40728036745245,2.582570321906726,27.64452885603913,2022-11-02
1771,0.0820180317270375,0.0508424611921756,-0.0565473279385688,0.0801621901589632,0.0316654125349732,7.385006903769852,12.73326893107701,2.5826459212967565,28.232016636091373,2022-11-07
1776,0.1029081121401927,0.0650213521988506,-0.0643117703467626,0.1457964602227922,0.0781732126095478,7.217959372512599,9.545200644837465,2.5827313809149155,28.902499453519198,2022-11-12
1791,0.0666163801745334,0.0361729585759615,-0.0362775188449326,0.0523444486244206,0.0185705831894306,7.402963314871406,11.81857569768012,2.5825512474557657,24.373063950030314,2022-11-27
1811,0.0626373971641419,0.0317635519334942,-0.0461581765661987,0.0566858296751792,0.0196118859226072,7.434727085436643,12.484160697506756,2.582521223479735,24.84882155709431,2022-12-17
1816,0.0815704695881123,0.046934158866459,-0.053291677575063,0.0632312489356483,0.0203082233986386,7.413931617215906,11.340059827733135,2.5826194466392747,24.206839119476314,2022-12-22
1821,0.0493772527996655,0.0112380525595529,-0.0326832792594117,0.0951678597342966,0.0326284384452392,7.452628603083032,13.273943203269926,2.5823780225563637,29.040282620965172,2022-12-27
