date,Suspended Matter,Dissolved Organic Matter,Chlorophyl,Turbidity,Salinity,Dissolved Oxygen,pH,Temperature,Year,Month
26-Jun-18,0.636986983,0.598567314,,,,,,,2018,06
29-Jun-18,0.635594638,0.583660095,,,,,,,2018,06
30-Jun-18,0.617685054,0.577594479,,,,,,,2018,06
02-Jul-18,0.627902327,0.554913855,,,,,,,2018,07
03-Jul-18,0.594016933,,,,,,,,2018,07
04-Jul-18,0.632469853,,,,,,,,2018,07
06-Jul-18,0.563765894,0.562046926,,,,,,,2018,07
07-Jul-18,0.572078536,0.542274412,,,,,,45.89371139,2018,07
10-Jul-18,0.626442952,0.394551508,,,,,,,2018,07
11-Jul-18,0.591676948,0.366710875,,,,,,,2018,07
14-Jul-18,0.58967172,0.614746495,,,,,,,2018,07
15-Jul-18,0.631241222,,,,,,,,2018,07
18-Jul-18,0.586637029,0.620213368,,,,,,,2018,07
19-Jul-18,0.625884344,0.588380514,,,,,,,2018,07
22-Jul-18,0.599055633,0.632245051,,,,,,,2018,07
23-Jul-18,0.631724405,0.612917243,,,,,,,2018,07
26-Jul-18,0.624697095,0.59493034,,,,,,,2018,07
27-Jul-18,0.58317363,0.612985941,,,,,,,2018,07
30-Jul-18,0.620177973,0.598459458,,,,,,,2018,07
31-Jul-18,0.567834201,0.566685537,,,,,,,2018,07
02-Aug-18,0.579911524,,,,,,,,2018,08
03-Aug-18,0.574234862,,,,,,,26.66625972,2018,08
06-Aug-18,0.602428324,,,,,,,,2018,08
07-Aug-18,0.629027063,,,,,,,,2018,08
11-Aug-18,0.406653284,0.415540865,,,,,,,2018,08
14-Aug-18,0.568957519,0.563694909,,,,,,,2018,08
15-Aug-18,0.585802589,,,,,,,,2018,08
18-Aug-18,0.628722367,0.627085389,,,,,,,2018,08
19-Aug-18,0.630736018,0.580632542,,,,,,,2018,08
22-Aug-18,0.622973276,0.591807361,,,,,,,2018,08
23-Aug-18,0.628264138,0.589847844,,,,,,,2018,08
26-Aug-18,0.626799281,0.589529264,,,,,,,2018,08
27-Aug-18,0.621754635,0.568869527,,,,,,,2018,08
29-Aug-18,0.631387907,0.596935144,,,,,,,2018,08
30-Aug-18,0.630687769,0.600618384,,,,,,,2018,08
02-Sep-18,0.626906282,,,,,,,,2018,09
03-Sep-18,0.631416165,0.419616798,,,,,,,2018,09
06-Sep-18,0.62027741,0.624977282,,,,,,,2018,09
07-Sep-18,0.620333947,,,,,,,,2018,09
10-Sep-18,0.633971735,,,,,,,,2018,09
11-Sep-18,0.612140595,,,,,,,,2018,09
14-Sep-18,0.542694867,0.488991489,,,,,,,2018,09
15-Sep-18,0.429529194,0.396014221,,,,,,,2018,09
18-Sep-18,0.462643983,0.396798663,,,,,,,2018,09
19-Sep-18,0.449800293,0.418219039,,,,,,,2018,09
22-Sep-18,0.448954303,0.386454795,,,,,,,2018,09
23-Sep-18,0.626483853,0.593463914,,,,,,,2018,09
25-Sep-18,0.627787942,0.572176624,,,,,,7.261086133,2018,09
26-Sep-18,0.458964577,0.427367843,,,,,,,2018,09
29-Sep-18,0.437032185,0.405436656,,,,,,,2018,09
30-Sep-18,0.406680334,0.391839345,,,,,,,2018,09
03-Oct-18,0.569815659,0.450597734,,,,,,,2018,10
04-Oct-18,0.4160433,0.48224932,,,,,,,2018,10
07-Oct-18,0.448745874,0.596661134,,,,,,,2018,10
08-Oct-18,0.554701928,0.598920881,,,,,,,2018,10
11-Oct-18,0.434817392,0.402064203,,,,,,,2018,10
12-Oct-18,0.463342046,0.402469452,,,,,,,2018,10
15-Oct-18,0.46777515,0.393539758,,,,,,,2018,10
16-Oct-18,0.455578281,0.394489605,,,,,,,2018,10
19-Oct-18,0.478007313,0.401204316,,,,,,,2018,10
20-Oct-18,0.446073202,0.391750926,,,,,,,2018,10
22-Oct-18,0.459030382,0.366123544,,,,,,,2018,10
23-Oct-18,0.45787132,0.414763568,,,,,,,2018,10
26-Oct-18,0.442974052,0.382890098,,,,,,,2018,10
27-Oct-18,0.451329131,0.405311823,,,,,,34.42796973,2018,10
30-Oct-18,0.427151158,0.401408513,,,,,,,2018,10
31-Oct-18,0.442205441,0.39555005,,,,,,,2018,10
02-Nov-18,0.474710782,0.447225986,,,,,,,2018,11
03-Nov-18,0.462635881,,,,,,,,2018,11
04-Nov-18,0.450376609,,,,,,,,2018,11
06-Nov-18,0.465656142,,,,,,,,2018,11
07-Nov-18,0.449921838,0.584957894,,,,,,,2018,11
08-Nov-18,0.485728294,0.5945676,,,,,,,2018,11
10-Nov-18,0.491692073,0.394627521,,,,,,30.21070014,2018,11
11-Nov-18,0.453332905,0.35968969,,,,,,,2018,11
12-Nov-18,0.48309197,0.435274561,,,,,,,2018,11
13-Nov-18,0.489185212,0.392441266,,,,,,,2018,11
14-Nov-18,0.527611955,0.470635468,,,,,,,2018,11
15-Nov-18,0.453552806,0.360386393,,,,,,,2018,11
16-Nov-18,0.460698217,0.402824604,,,,,,,2018,11
17-Nov-18,0.476006463,0.412488174,,,,,,,2018,11
18-Nov-18,0.477094723,0.420650848,,,,,,,2018,11
19-Nov-18,0.477208701,0.4308122,,,,,,27.29874925,2018,11
21-Nov-18,0.478115016,0.399428397,,,,,,,2018,11
22-Nov-18,0.46951199,0.405908985,,,,,,,2018,11
23-Nov-18,0.486789943,0.427645623,,,,,,,2018,11
25-Nov-18,0.491646959,0.394715235,,,,,,,2018,11
26-Nov-18,0.4674832,0.384228056,,,,,,,2018,11
27-Nov-18,0.472717064,0.42402542,,,,,,,2018,11
29-Nov-18,0.48475483,0.387755694,,,,,,,2018,11
30-Nov-18,0.481839922,0.369646651,,,,,,,2018,11
01-Dec-18,0.481854327,,,,,,,21.52996648,2018,12
03-Dec-18,0.50303097,,,,,,,,2018,12
04-Dec-18,0.47074566,,,,,,,,2018,12
05-Dec-18,0.572460935,,,,,,,,2018,12
06-Dec-18,0.556162204,,,,,,,45.94573186,2018,12
07-Dec-18,0.509568874,,,,,,,,2018,12
08-Dec-18,0.464864542,,,,,,,,2018,12
09-Dec-18,0.502711157,,,,,,,,2018,12
10-Dec-18,0.492638543,0.41531354,,,,,,,2018,12
11-Dec-18,0.496143618,0.419874265,,,,,,30.74095386,2018,12
12-Dec-18,0.490174199,0.383949794,,,,,,,2018,12
13-Dec-18,0.475761161,0.407246453,,,,,,,2018,12
14-Dec-18,0.485279901,0.399027671,,,,,,24.27161381,2018,12
15-Dec-18,0.48827369,0.421010986,,,,,,,2018,12
16-Dec-18,0.498783227,0.447028534,,,,,,,2018,12
18-Dec-18,0.486178818,0.39271932,0.04979793,-0.043533919,0.042104506,4.143288706,7.555849577,,2018,12
19-Dec-18,0.453608996,0.383458907,,,,,,,2018,12
20-Dec-18,0.477816455,0.430867304,,,,,,,2018,12
22-Dec-18,0.4784166,0.384540115,,,,,,,2018,12
23-Dec-18,0.459149818,0.404655931,0.196289156,-0.118610612,0.21419387,3.328343103,7.648476435,,2018,12
24-Dec-18,0.467239496,0.424164884,,,,,,,2018,12
26-Dec-18,0.483491907,0.390410437,,,,,,,2018,12
27-Dec-18,0.491977984,0.381388934,,,,,,,2018,12
28-Dec-18,0.490263759,0.432794284,0.226072294,-0.143235907,0.137443842,4.16198706,7.762075598,,2018,12
30-Dec-18,0.482169731,0.448648988,,,,,,19.87401296,2018,12
31-Dec-18,0.458470238,0.377637682,,,,,,,2018,12
01-Jan-19,0.476182109,,,,,,,,2019,01
02-Jan-19,0.490061277,0.54022599,0.221530611,-0.127573225,0.156453572,3.939462721,7.770441072,,2019,01
03-Jan-19,0.48302123,0.477686191,,,,,,,2019,01
04-Jan-19,0.456903213,0.576513529,,,,,,,2019,01
05-Jan-19,0.480012872,,,,,,,,2019,01
06-Jan-19,0.490244464,,,,,,,,2019,01
07-Jan-19,0.485692376,0.49635214,0.199135754,-0.122186662,0.153964722,4.866197809,7.810374,48.11185839,2019,01
08-Jan-19,0.504131016,0.565706535,,,,,,,2019,01
09-Jan-19,0.49784841,0.561301555,,,,,,,2019,01
10-Jan-19,0.519200451,,,,,,,,2019,01
11-Jan-19,0.497187753,0.56950126,,,,,,,2019,01
12-Jan-19,0.5063535,0.328283428,0.093252735,-0.07323626,0.225117524,1.992340395,7.529976766,26.35997717,2019,01
14-Jan-19,0.499873574,0.409404348,,,,,,,2019,01
15-Jan-19,0.499052908,0.440519205,,,,,,19.95008066,2019,01
16-Jan-19,0.50395335,0.460418063,,,,,,,2019,01
18-Jan-19,0.493141524,0.402745834,,,,,,,2019,01
19-Jan-19,0.476372352,0.426189856,,,,,,,2019,01
20-Jan-19,0.489811432,0.450702379,,,,,,,2019,01
22-Jan-19,0.4963349,0.404529838,0.180426008,-0.09948473,0.170861858,4.891819318,7.714616392,21.64942829,2019,01
23-Jan-19,0.52273862,0.451121282,,,,,,,2019,01
24-Jan-19,0.50287973,0.460641226,,,,,,,2019,01
26-Jan-19,0.637416375,0.606722759,,,,,,,2019,01
27-Jan-19,0.516692712,0.424170121,0.210892449,-0.088663162,0.162102356,5.797334109,8.034532611,,2019,01
28-Jan-19,0.499780157,0.434222404,,,,,,,2019,01
29-Jan-19,0.530174994,0.44874839,,,,,,,2019,01
30-Jan-19,0.492412612,0.447907211,,,,,,,2019,01
31-Jan-19,0.47709289,0.3851456,,,,,,19.607048,2019,01
01-Feb-19,0.594719649,0.56692654,0.194997497,-0.100179363,0.176721484,5.318987255,7.646081026,,2019,02
02-Feb-19,0.498205882,0.424515955,,,,,,,2019,02
03-Feb-19,0.514027328,0.46924917,,,,,,,2019,02
04-Feb-19,0.504488725,0.497038347,,,,,,,2019,02
05-Feb-19,0.517009333,0.584456857,,,,,,,2019,02
06-Feb-19,0.527216378,0.615707976,0.17591965,-0.078240239,0.15032089,6.11474973,7.87162755,,2019,02
07-Feb-19,0.544159711,,,,,,,,2019,02
08-Feb-19,0.503183371,,,,,,,,2019,02
10-Feb-19,0.505182684,0.485174519,,,,,,,2019,02
11-Feb-19,0.503200759,0.45504356,0.111374924,-0.0624472,0.214259427,4.734539642,7.644947725,,2019,02
12-Feb-19,0.510968915,0.443008687,,,,,,,2019,02
14-Feb-19,0.514003094,0.431621125,,,,,,,2019,02
15-Feb-19,0.501315545,0.430413994,,,,,,,2019,02
16-Feb-19,0.51366915,0.460597323,0.176971244,-0.080763161,0.132876691,5.957520433,7.92685111,11.23519862,2019,02
18-Feb-19,0.517880433,0.42147939,,,,,,,2019,02
19-Feb-19,0.585658781,0.414159513,,,,,,,2019,02
20-Feb-19,0.502982023,0.465309775,,,,,,,2019,02
22-Feb-19,0.523324901,0.487208039,,,,,,,2019,02
23-Feb-19,0.49549406,0.43084278,,,,,,25.47970298,2019,02
24-Feb-19,0.505490798,0.463263112,,,,,,,2019,02
25-Feb-19,0.518370914,0.464641093,,,,,,,2019,02
26-Feb-19,0.50333367,0.477687296,0.212345759,-0.091586574,0.140938408,7.153218441,7.981965559,,2019,02
27-Feb-19,0.622157376,0.573374776,,,,,,,2019,02
28-Feb-19,0.574212601,0.530525176,,,,,,,2019,02
01-Mar-19,0.535352478,0.441676175,,,,,,,2019,03
02-Mar-19,0.502583621,0.449343921,,,,,,,2019,03
03-Mar-19,0.500988819,0.41685866,,,,,,,2019,03
04-Mar-19,0.564351569,0.601586097,,,,,,,2019,03
05-Mar-19,0.53554389,0.548271216,,,,,,,2019,03
06-Mar-19,0.518004819,0.62334869,,,,,,,2019,03
07-Mar-19,0.524026468,0.58285293,,,,,,,2019,03
09-Mar-19,0.53607834,0.582951678,,,,,,,2019,03
10-Mar-19,0.520803476,0.460332992,,,,,,,2019,03
11-Mar-19,0.536911411,0.360383121,,,,,,,2019,03
13-Mar-19,0.550622292,0.486700561,0.206906923,-0.055425141,0.16300416,5.31755329,8.083864249,,2019,03
14-Mar-19,0.603640094,0.492097452,,,,,,,2019,03
15-Mar-19,0.632699243,0.595335577,,,,,,,2019,03
17-Mar-19,0.625793772,0.571715465,,,,,,,2019,03
18-Mar-19,0.572861881,0.518274898,0.243223643,-0.089092544,0.133245255,5.833148049,8.217797904,,2019,03
19-Mar-19,0.53429684,0.509515346,,,,,,,2019,03
21-Mar-19,0.594407551,0.580054609,,,,,,,2019,03
22-Mar-19,0.532827419,0.480629532,,,,,,,2019,03
23-Mar-19,0.551354999,0.524388047,0.246973535,-0.064948328,0.151536608,5.472485623,8.160107225,,2019,03
24-Mar-19,0.565517212,0.537710975,,,,,,,2019,03
25-Mar-19,0.563642379,0.558309892,,,,,,,2019,03
26-Mar-19,0.546609394,0.490835313,,,,,,,2019,03
27-Mar-19,0.57831715,0.559107787,,,,,,24.30985262,2019,03
28-Mar-19,0.568944461,0.527599501,0.170922344,-0.03658315,0.162706291,4.955928787,8.05322055,,2019,03
29-Mar-19,0.558908506,0.551985775,,,,,,,2019,03
30-Mar-19,0.567841754,0.501911626,,,,,,,2019,03
31-Mar-19,0.573691369,0.559657749,,,,,,,2019,03
01-Apr-19,0.598012933,,,,,,,,2019,04
02-Apr-19,0.572468974,0.400114926,0.170586569,-0.031707977,0.163720061,5.382419158,7.983037971,,2019,04
03-Apr-19,0.601866604,0.50471113,,,,,,23.50253724,2019,04
05-Apr-19,0.583282305,0.615669836,,,,,,,2019,04
06-Apr-19,0.600736383,0.635476773,,,,,,,2019,04
07-Apr-19,0.579205954,0.587532402,0.144364827,-0.022813239,0.147397252,5.314054634,7.989816933,,2019,04
09-Apr-19,0.565037577,0.547215517,,,,,,,2019,04
11-Apr-19,0.584063375,0.570975568,,,,,,,2019,04
13-Apr-19,0.597590377,0.582481612,,,,,,,2019,04
14-Apr-19,0.578363154,0.5438355,,,,,,,2019,04
15-Apr-19,0.580100014,,,,,,,,2019,04
16-Apr-19,0.619927161,0.58788468,,,,,,,2019,04
17-Apr-19,0.614920678,0.575265475,0.139054127,-0.009168627,0.139499075,6.455191824,7.995325221,,2019,04
18-Apr-19,0.597344498,,,,,,,,2019,04
19-Apr-19,0.563669404,0.540731644,,,,,,,2019,04
20-Apr-19,0.567347072,0.559352842,,,,,,,2019,04
21-Apr-19,0.57349757,0.555091426,,,,,,38.69699266,2019,04
22-Apr-19,0.554598707,0.500876351,0.080992923,-0.005774884,0.095435262,33.11513357,7.639374435,,2019,04
23-Apr-19,0.584144663,0.573856301,,,,,,,2019,04
24-Apr-19,0.578295757,0.574730884,,,,,,,2019,04
25-Apr-19,0.595946556,0.558402546,,,,,,,2019,04
26-Apr-19,0.638668556,0.594981384,,,,,,,2019,04
27-Apr-19,0.58921724,0.566116361,0.159432706,-0.029646867,0.134738532,6.694560592,7.992007497,,2019,04
28-Apr-19,0.577755353,0.562962021,,,,,,41.93911294,2019,04
29-Apr-19,0.5941449,0.555848357,,,,,,,2019,04
30-Apr-19,0.628979437,0.640620304,,,,,,,2019,04
02-May-19,0.584314286,0.435241853,0.134580711,-0.009932939,0.143058095,7.009836729,7.940015455,,2019,05
03-May-19,0.595151577,0.476555067,,,,,,,2019,05
04-May-19,0.615781933,0.575717885,,,,,,29.72276933,2019,05
06-May-19,0.587727479,,,,,,,,2019,05
07-May-19,0.593551407,0.587694315,0.126380646,-0.000586,0.125442935,6.373413068,7.996582139,,2019,05
08-May-19,0.60842254,0.577618761,,,,,,,2019,05
10-May-19,0.627055463,0.59896819,,,,,,36.93524708,2019,05
11-May-19,0.584852225,0.35385807,,,,,,,2019,05
12-May-19,0.599685355,0.386777468,0.123527557,0.018253437,0.1332072,6.630204303,7.989761319,,2019,05
13-May-19,0.635098078,0.647188074,,,,,,,2019,05
14-May-19,0.609281437,0.601813151,,,,,,45.72550925,2019,05
16-May-19,0.601414695,0.595082857,,,,,,,2019,05
17-May-19,0.62225064,0.626523044,0.10743965,0.019789247,0.120570366,7.401776204,7.968219321,,2019,05
18-May-19,0.603813387,0.584945812,,,,,,,2019,05
19-May-19,0.583539841,0.542017492,,,,,,,2019,05
20-May-19,0.613805241,,,,,,,,2019,05
21-May-19,0.605891509,0.583406124,,,,,,,2019,05
22-May-19,0.616912367,0.603997149,0.129968323,0.019152476,0.138375921,7.831174028,7.967622591,,2019,05
23-May-19,0.584131132,0.35644544,,,,,,43.9021932,2019,05
24-May-19,0.614984592,0.624350865,,,,,,,2019,05
25-May-19,0.613680862,0.603954807,,,,,,,2019,05
26-May-19,0.616839232,0.582032254,,,,,,,2019,05
27-May-19,0.633352568,0.635067952,0.138412894,0.018464779,0.119656311,8.502956122,8.020446978,,2019,05
30-May-19,0.618820013,0.621401514,,,,,,45.44825634,2019,05
31-May-19,0.626069927,0.600837156,,,,,,,2019,05
02-Jun-19,0.620533715,0.434353454,,,,,,,2019,06
03-Jun-19,0.619094738,0.446478231,,,,,,,2019,06
04-Jun-19,0.63861463,0.543660665,,,,,,,2019,06
06-Jun-19,0.620195595,0.566703756,0.112675387,0.037290478,0.112491261,9.308332893,7.985928026,,2019,06
07-Jun-19,0.636104066,,,,,,,,2019,06
08-Jun-19,0.628936178,0.593316467,,,,,,,2019,06
10-Jun-19,0.644179434,0.455802347,,,,,,,2019,06
11-Jun-19,0.617244474,,0.107162673,0.042975235,0.125707589,9.450019949,7.954101893,-79.21395727,2019,06
12-Jun-19,0.640737807,0.372094042,,,,,,,2019,06
13-Jun-19,0.638650868,0.628827132,,,,,,,2019,06
14-Jun-19,0.635940485,0.613583403,,,,,,,2019,06
15-Jun-19,0.608475806,0.557310802,,,,,,45.15055565,2019,06
16-Jun-19,0.626711676,0.619164669,,,,,,,2019,06
17-Jun-19,0.627976324,0.614733923,,,,,,,2019,06
18-Jun-19,0.615277478,0.602012884,,,,,,,2019,06
19-Jun-19,0.594167539,0.535279494,,,,,,,2019,06
20-Jun-19,0.623039869,0.583368935,,,,,,,2019,06
21-Jun-19,0.616915361,0.590278663,,,,,,,2019,06
22-Jun-19,0.575240374,0.497426833,,,,,,,2019,06
23-Jun-19,0.616565109,0.585468734,,,,,,,2019,06
25-Jun-19,0.595092277,0.529834832,,,,,,,2019,06
26-Jun-19,0.603298196,0.58738095,,,,,,,2019,06
27-Jun-19,0.596836442,0.554232164,,,,,,,2019,06
29-Jun-19,0.593928518,0.529661512,,,,,,,2019,06
30-Jun-19,0.630358026,0.545295466,,,,,,,2019,06
01-Jul-19,0.531109186,0.438890568,,,,,,,2019,07
03-Jul-19,0.629819785,0.496592237,,,,,,,2019,07
04-Jul-19,0.625580306,0.560668961,,,,,,,2019,07
05-Jul-19,0.627660201,0.540464466,,,,,,42.65156821,2019,07
07-Jul-19,0.626661131,0.588173571,,,,,,,2019,07
08-Jul-19,0.629832251,0.60721429,,,,,,,2019,07
09-Jul-19,0.633669527,0.580413939,,,,,,,2019,07
10-Jul-19,0.625716405,0.399414184,,,,,,,2019,07
11-Jul-19,0.606013487,0.340549167,,,,,,,2019,07
12-Jul-19,0.614087408,,,,,,,,2019,07
13-Jul-19,0.630419547,0.600938266,,,,,,,2019,07
14-Jul-19,0.600910119,0.567514064,,,,,,,2019,07
15-Jul-19,0.558578934,0.534293181,,,,,,,2019,07
16-Jul-19,0.606098276,0.55785135,,,,,,,2019,07
17-Jul-19,0.566346688,0.540705918,,,,,,-41.44034454,2019,07
18-Jul-19,0.597687514,0.563948565,,,,,,,2019,07
19-Jul-19,0.54195983,0.50871435,,,,,,,2019,07
20-Jul-19,0.535963209,0.532552059,,,,,,,2019,07
22-Jul-19,0.518194333,0.475180404,,,,,,,2019,07
23-Jul-19,0.510414371,0.51322351,,,,,,,2019,07
24-Jul-19,0.504476334,0.50219122,,,,,,,2019,07
26-Jul-19,0.475811746,0.434936139,,,,,,,2019,07
27-Jul-19,0.469602885,0.586436719,,,,,,,2019,07
28-Jul-19,0.610717118,0.582873103,,,,,,,2019,07
30-Jul-19,0.633638415,0.586865978,,,,,,,2019,07
31-Jul-19,0.629386556,0.605548938,,,,,,,2019,07
02-Aug-19,0.516475395,0.462236385,,,,,,,2019,08
03-Aug-19,0.63123621,,,,,,,,2019,08
04-Aug-19,0.531989358,,,,,,,,2019,08
05-Aug-19,0.614856031,0.600594674,,,,,,,2019,08
06-Aug-19,0.629774082,0.603667575,,,,,,49.86077019,2019,08
07-Aug-19,0.63433725,0.58745577,,,,,,,2019,08
08-Aug-19,0.614923808,0.569977511,,,,,,,2019,08
09-Aug-19,0.620988673,0.457956502,,,,,,,2019,08
10-Aug-19,0.623100974,0.486377677,,,,,,,2019,08
11-Aug-19,0.601832664,0.364304586,,,,,,,2019,08
12-Aug-19,0.623518294,0.374141098,,,,,,24.82310713,2019,08
13-Aug-19,0.634892279,0.601439733,,,,,,,2019,08
14-Aug-19,0.616653222,0.59363935,,,,,,,2019,08
15-Aug-19,0.624835268,0.587087847,,,,,,,2019,08
16-Aug-19,0.626133094,0.590423196,,,,,,,2019,08
18-Aug-19,0.626424772,0.585723128,,,,,,,2019,08
19-Aug-19,0.624557567,0.598741418,,,,,,,2019,08
20-Aug-19,0.595055699,0.571371184,,,,,,,2019,08
22-Aug-19,0.611782664,0.574824794,,,,,,,2019,08
23-Aug-19,0.623960786,0.578140969,,,,,,,2019,08
24-Aug-19,0.622343057,0.578482535,,,,,,,2019,08
26-Aug-19,0.638545819,0.593524671,,,,,,,2019,08
27-Aug-19,0.624777462,0.585323355,,,,,,,2019,08
28-Aug-19,0.564613891,0.515504788,,,,,,,2019,08
30-Aug-19,0.576484549,0.554044324,,,,,,,2019,08
31-Aug-19,0.627313177,0.58460792,,,,,,,2019,08
01-Sep-19,0.601069229,0.420229017,,,,,,,2019,09
02-Sep-19,0.608792767,,,,,,,,2019,09
03-Sep-19,0.618985061,0.473464559,,,,,,,2019,09
04-Sep-19,0.601065063,0.558309607,,,,,,,2019,09
05-Sep-19,0.611093905,,,,,,,,2019,09
06-Sep-19,0.631310881,,,,,,,,2019,09
07-Sep-19,0.609144362,0.597560834,,,,,,,2019,09
08-Sep-19,0.5302206,0.584799127,,,,,,,2019,09
09-Sep-19,0.605095302,0.567633186,,,,,,,2019,09
10-Sep-19,0.63572514,0.39995427,,,,,,,2019,09
11-Sep-19,0.625504901,0.482157496,,,,,,,2019,09
12-Sep-19,0.545105146,0.35131179,,,,,,,2019,09
14-Sep-19,0.62584536,0.587354136,,,,,,,2019,09
15-Sep-19,0.608161451,0.590219881,,,,,,,2019,09
16-Sep-19,0.632931582,0.601689142,,,,,,,2019,09
18-Sep-19,0.632480479,0.588896572,,,,,,,2019,09
19-Sep-19,0.625289606,0.584732436,,,,,,,2019,09
20-Sep-19,0.554465525,0.516663046,,,,,,,2019,09
22-Sep-19,0.548054484,0.477106698,,,,,,,2019,09
23-Sep-19,0.628492806,0.594873821,,,,,,,2019,09
24-Sep-19,0.532915602,0.488377015,,,,,,,2019,09
26-Sep-19,0.623805416,0.591022507,,,,,,,2019,09
27-Sep-19,0.540115797,0.47290537,,,,,,,2019,09
28-Sep-19,0.590055746,0.528943253,,,,,,,2019,09
29-Sep-19,0.615822316,0.575368419,,,,,,,2019,09
30-Sep-19,0.616940586,0.592895494,,,,,,,2019,09
01-Oct-19,0.625696339,0.425040987,,,,,,,2019,10
02-Oct-19,0.584901838,0.425113304,,,,,,,2019,10
03-Oct-19,0.406430244,0.500814727,,,,,,,2019,10
04-Oct-19,0.422806261,0.552786204,0.103974404,0.047738433,0.109345457,10.06978928,7.988303421,,2019,10
05-Oct-19,0.642985973,0.622228671,,,,,,,2019,10
06-Oct-19,0.508878082,0.640086941,,,,,,,2019,10
07-Oct-19,0.455691931,0.589033728,,,,,,47.060819,2019,10
08-Oct-19,0.432402418,0.578966786,,,,,,,2019,10
